dist_img	ref_img	dmos	var	 	mse	psnr	ssim	sg_essim	ffs	lgv
I14_14_02.png	I14.png	2.77	0.844	 	107.35970052083333	27.82239069502857	0.6798611690302233	0.9913619929570888	0.4616371420667553	0.9944724321797089
I14_14_03.png	I14.png	2.63	0.752	 	208.6181148952908	24.93728344133632	0.6188438295197385	0.9785768799337471	0.4920999592966054	0.9892385053160934
I14_14_04.png	I14.png	2.37	0.795	 	397.59123060438367	22.136435639709198	0.5634072907197446	0.9565121821563464	0.5177371368361309	0.9801553912171261
I14_14_05.png	I14.png	2.13	0.806	 	911.7559543185764	18.53201752666838	0.48285838274746024	0.9198361458811073	0.541958602429942	0.9631081804548924
I14_15_01.png	I14.png	3.37	0.875	 	126.71837022569444	27.102407822170257	0.837110998311036	0.9883682098685993	0.4532243701643277	0.9944496638781204
I14_15_02.png	I14.png	3.03	0.983	 	246.88049825032553	24.20593575661683	0.7390891603287532	0.9755766049336668	0.49481994737961904	0.9887344058267592
I14_15_03.png	I14.png	2.43	0.803	 	327.90087890625	22.97337780113083	0.6681216647999371	0.9661401525379558	0.5125070962762485	0.9842992151481879
I14_15_04.png	I14.png	1.83	0.734	 	443.93314785427515	21.657627864829504	0.5166177008249594	0.9421296238605926	0.5313190141309855	0.9732580497674057
I14_15_05.png	I14.png	1.63	0.706	 	663.4840359157986	19.912498830978787	0.413758946218108	0.9188609140721163	0.5413427533670322	0.963265432203403
I14_16_01.png	I14.png	4.47	0.499	 	73.62834845648871	29.46035301859059	0.992600142643167	0.9995869159122629	0.28072035090924913	0.9996063741250758
I14_16_02.png	I14.png	4.17	0.582	 	293.88328721788196	23.449054718876138	0.9746481304512491	0.9984017473802377	0.35082980430817295	0.9985157874311653
I14_16_03.png	I14.png	3.33	0.745	 	1170.5192362467449	17.447018056057352	0.9188829825889453	0.9938221383897403	0.4215915546204241	0.9945078004688038
I14_16_04.png	I14.png	2.47	0.67	 	3368.8592817518447	12.855974901168336	0.813670411201044	0.9779914702472441	0.4777544992613663	0.984067860599059
I14_16_05.png	I14.png	1.97	0.795	 	5994.581351386176	10.35321502562574	0.6978321114042414	0.9456787717720555	0.5379838351480989	0.9656990603980522
I14_17_01.png	I14.png	4.27	0.727	 	18.160320705837673	35.53956847104332	0.9975815597047166	0.9998985234634064	0.26489248809764204	0.9999018384273545
I14_17_02.png	I14.png	4.37	0.605	 	73.73389689127605	29.454131735719635	0.9903819270138161	0.9995652711797182	0.31398494566611374	0.9995991425134366
I14_17_03.png	I14.png	4.0	0.632	 	291.6586558024089	23.48205490983275	0.959277206021409	0.9981061584787151	0.37844900166073353	0.998378027709062
I14_17_04.png	I14.png	3.27	0.892	 	1174.6277906629775	17.43180089213004	0.8114455291435675	0.9899384166219574	0.4694171884531508	0.9927889446364914
I14_17_05.png	I14.png	2.3	1.1	 	4260.38762749566	11.83631246078846	0.4782022508927866	0.8887242218388346	0.6084954980820511	0.9560055899041475
I14_18_01.png	I14.png	3.6	0.841	 	532.5062255859375	20.867556713452768	0.9750778447193701	0.9980484969835608	0.3688798267566622	0.998105401889663
I14_18_02.png	I14.png	4.33	0.869	 	153.30432807074652	26.275259448869264	0.9924991230223075	0.9995928808508295	0.2877714923633015	0.9995286808762405
I14_18_03.png	I14.png	4.67	0.471	 	0.0	inf	1.0	1.0	0.0022596972740479607	1.0
I14_18_04.png	I14.png	4.2	0.542	 	157.00267537434897	26.17173307882771	0.9186527352750634	0.9986170799142462	0.31077060594170675	0.9994195989646917
I14_18_05.png	I14.png	4.0	0.632	 	503.0318535698785	21.114848740393846	0.7928094168314469	0.9886512165258098	0.4396959954985527	0.996385924045731
I14_19_01.png	I14.png	4.27	0.512	 	70.27725897894965	29.662655464842004	0.9830545464658788	0.9990336099771371	0.32138566334393803	0.9992163296332338
I14_19_02.png	I14.png	4.07	0.772	 	122.59922112358942	27.245926497622	0.9612376874809251	0.9975806157215396	0.35889109474805597	0.9983494164162708
I14_19_03.png	I14.png	3.07	0.814	 	316.614501953125	23.12549557814789	0.8885488227824433	0.9913132771245415	0.41751013287332606	0.9952955402353428
I14_19_04.png	I14.png	2.07	0.727	 	516.7307298448351	20.998160711720683	0.7395606470937218	0.9684070733773891	0.48987634225363336	0.9849503140599141
I14_19_05.png	I14.png	1.43	0.559	 	749.8581763373481	19.381012295540938	0.6014130557485614	0.9335346648249662	0.5484088408640388	0.966270849466257
I14_20_01.png	I14.png	4.4	0.712	 	49.38103739420573	31.195201515407966	0.9838605824192644	0.9968038824817428	0.37033234725996567	0.9983613135674559
I14_20_02.png	I14.png	3.3	1.1	 	113.85640123155382	27.567229083375597	0.9696817009379642	0.9942511277310295	0.40363843861329485	0.9967788610461774
I14_20_03.png	I14.png	4.37	0.795	 	189.47224934895834	25.355347499261175	0.9512153983038402	0.9901544234972514	0.44024755748001493	0.9943185628488812
I14_20_04.png	I14.png	4.4	0.879	 	212.78150600857205	24.851464824867264	0.9352276402880078	0.9868715571449029	0.44929134494249195	0.9928600370785022
I14_20_05.png	I14.png	4.1	1.012	 	254.87294345431857	24.067566263486864	0.9251050165026715	0.984815944125236	0.458670113300816	0.9917388892201012
I14_21_01.png	I14.png	4.23	0.803	 	270.0666758219401	23.816093620173987	0.862848662929033	0.9827537039299948	0.45534653514116874	0.9912020978760742
I14_21_02.png	I14.png	3.47	1.118	 	326.0306464301215	22.99821935800182	0.8304786470739357	0.9784921206246114	0.46611059068383776	0.9890621693030829
I14_21_03.png	I14.png	2.93	1.062	 	326.7865719265408	22.988161583503143	0.8337163135324084	0.9788995854723787	0.4634998979516904	0.9890226806178454
I14_21_04.png	I14.png	3.0	0.894	 	380.62976413302954	22.325776150322085	0.8112685879948902	0.9775879420444765	0.4686183352216825	0.9882595237783166
I14_21_05.png	I14.png	1.39	0.605	 	752.6335279676649	19.36496799704935	0.664741930845078	0.9509776650366325	0.5182627106909167	0.9737914564386245
I14_22_01.png	I14.png	4.07	0.998	 	42.3502451578776	31.862244321420285	0.9497113828836342	0.9984472192695141	0.3593604865805907	0.9988192858666175
I14_22_02.png	I14.png	3.7	0.971	 	67.33884684244792	29.84814685914886	0.9294876016324584	0.9967690972627942	0.3875013866331816	0.9978768110320709
I14_22_03.png	I14.png	3.7	0.971	 	107.91619873046875	27.799937216415778	0.9038516008741951	0.9942736589389579	0.4084418492057718	0.9962886472667561
I14_22_04.png	I14.png	3.47	0.846	 	197.4336191813151	25.176592541667308	0.8666187412641276	0.9861019998921852	0.4487386969366303	0.9917924802755644
I14_22_05.png	I14.png	2.67	1.106	 	375.4710930718316	22.385038538889503	0.8022143489913319	0.9765171709622086	0.48530065399854727	0.9853756599020981
I14_23_01.png	I14.png	2.67	1.075	 	106.60259840223524	27.85312570267419	0.9888910208542635	0.9939230452542454		0.997315289058466
I14_23_02.png	I14.png	2.07	0.964	 	168.97904629177518	25.85247506219014	0.9772356941809764	0.9885395865634211	0.4767196840344398	0.9952241859074568
I14_23_03.png	I14.png	2.13	1.118	 	377.9030066596137	22.357000136175145	0.9658569282271677	0.982217669264605	0.49594794864597463	0.9920163081177206
I14_23_04.png	I14.png	1.83	0.778	 	466.0875752766927	21.446128349803637	0.9631548042476431	0.9843539606811008	0.4910154101963192	0.9918988255763802
I14_23_05.png	I14.png	1.9	0.907	 	647.7903747558594	20.01645870144467	0.9458370797440195	0.9732317900662005		0.9875643285051959
I14_24_01.png	I14.png	3.27	1.153	 	379.29733106825086	22.341005740744507	0.8837773647457307	0.9757719348286438	0.4692350821487049	0.9800560235372514
I14_24_02.png	I14.png	2.3	0.823	 	1005.3231625027126	18.107746721145965	0.7717421954189297	0.9503551831057774	0.5043818491409068	0.9577722638028553
I14_24_03.png	I14.png	1.7	0.69	 	1572.9402957492405	16.163681224904874	0.6959956487281231	0.932556318981807	0.5173532186603076	0.9419955854080362
I14_24_04.png	I14.png	1.47	0.67	 	2721.426771375868	13.78283708128928	0.5605216937073537	0.8963322957328822	0.5264175694703592	0.9135650055093886
I14_24_05.png	I14.png	1.4	0.663	 	3855.000979953342	12.270558680819008	0.4261030012053492	0.8441502505579287	0.5213640776715984	0.8805373724452085
I14_25_01.png	I14.png	3.37	0.912	 	808.3322279188368	19.054904665574277	0.7870235988513476	0.9864758873301177	0.43425842089688904	0.9918271925937076
I14_25_02.png	I14.png	3.63	0.875	 	407.1942494710286	22.032787247431248	0.8908360701462822	0.9949488345107674	0.3779480741287574	0.9960041434140168
I14_25_03.png	I14.png	3.9	0.597	 	133.7174597846137	26.868922431119305	0.9676106476284766	0.9983541146900179	0.3200474035287364	0.9985749071755509
I14_25_04.png	I14.png	4.03	0.706	 	133.7174597846137	26.868922431119305	0.9771581642603898	0.997909431371768	0.3583374491775575	0.9981971626511981
I14_25_05.png	I14.png	3.37	0.657	 	532.6914961073134	20.86604597109451	0.919621079142758	0.9895195220229964	0.44592052124808634	0.9918815511235654
I15_01_01.png	I15.png	4.63	0.482	 	0.0	inf	1.0	1.0	0.002357420817760525	1.0
I15_01_02.png	I15.png	4.33	0.532	 	26.845106336805557	33.842152322707804	0.9815194015262292	0.9988828554981127	0.3202656500484397	0.999296029279785
I15_01_03.png	I15.png	2.43	0.761	 	204.96350606282553	25.014038194532716	0.836932636361316	0.9847268239035905	0.4427916626712999	0.9924038712570423
I15_01_04.png	I15.png	1.8	0.653	 	464.74861484103735	21.45862256814056	0.636289834100327	0.9441522296725603	0.535109954723102	0.9701819114094897
I15_01_05.png	I15.png	1.23	0.423	 	983.3487057156033	18.20372810366755	0.4440476233632047	0.8576760652184916	0.6215222095827801	0.9254738456562089
I15_02_01.png	I15.png	3.43	0.761	 	88.09569125705295	28.681256931941903	0.933357559062304	0.9955981315424015	0.37656153725917385	0.9976669442515043
I15_02_02.png	I15.png	2.1	0.7	 	279.2552032470703	23.670790869748455	0.7738612656438345	0.9776238268900359	0.46369480985832034	0.98935294887256
I15_02_03.png	I15.png	1.73	0.573	 	569.25390625	20.57774341419115	0.5639537916748015	0.929593982783286	0.5540352499290447	0.9616213155546373
I15_02_04.png	I15.png	1.33	0.471	 	758.1756388346354	19.33310534997571	0.47992582406061884	0.8885325076482126	0.5922616473964513	0.9405217426437619
I15_02_05.png	I15.png	1.16	0.363	 	955.8482733832466	18.326914008742193	0.43213129810600526	0.8584679926840555	0.6188396061891909	0.9262930132934598
I15_03_01.png	I15.png	4.6	0.712	 	0.0	inf	1.0	1.0	0.002357420817760525	1.0
I15_03_02.png	I15.png	3.7	0.69	 	56.94523790147569	30.576229492145927	0.9602315642927136	0.9976921048488162	0.35997700798709714	0.9985119062046602
I15_03_03.png	I15.png	2.0	0.632	 	194.05330403645834	25.251593192410603	0.8508574772851286	0.9869574918515641	0.4392937362778834	0.9930308887150853
I15_03_04.png	I15.png	2.07	0.814	 	320.13013712565106	23.077538002155634	0.7545192283314259	0.9659599070856292	0.4915276588195082	0.984488833854881
I15_03_05.png	I15.png	1.33	0.537	 	534.5745154486763	20.850721098963724	0.611106912827652	0.9247522761010739	0.5532874758444488	0.9642917722348092
I15_04_01.png	I15.png	4.43	0.616	 	5.708163791232639	40.565839345108046	0.9941540073932184	0.9999682770305024	0.31502489612965456	0.9999706263300503
I15_04_02.png	I15.png	2.4	1.083	 	1775.5567999945747	15.637457909440757	0.9174959339650858	0.9953334472050385	0.46981871240238243	0.9985394250301621
I15_04_03.png	I15.png	1.87	0.921	 	4805.269671969943	11.313625955517745	0.8091441979813715	0.9929363495282807	0.4885889792360783	0.9967004792662738
I15_04_04.png	I15.png	1.9	0.734	 	5629.091613769531	10.626420439840803	0.7707412288950843	0.9929566587481203	0.4840654372339332	0.9960114935159865
I15_04_05.png	I15.png	1.27	0.512	 	6680.149746365018	9.882941628697472	0.7116556815277487	0.9904294109168285	0.4952011763926793	0.9941496811919359
I15_05_01.png	I15.png	4.2	0.872	 	79.47292921278212	29.128611403324186	0.9745988621924325	0.9939976251806506	0.46240987258800187	0.9968112091791288
I15_05_02.png	I15.png	2.33	0.789	 	235.0017547607422	24.420092557022926	0.9273986597725893	0.9773270340122547	0.5376503979051297	0.9874155639827786
I15_05_03.png	I15.png	1.63	0.605	 	319.9674021402995	23.079746256471203	0.9197803867730651	0.9683187680642925	0.556228924063964	0.9840192409272044
I15_05_04.png	I15.png	1.43	0.667	 	320.45186699761285	23.07317554679767	0.9177830770259622	0.9705555362623218	0.5629631692491098	0.9834556468467225
I15_05_05.png	I15.png	1.3	0.64	 	372.0858798556858	22.4243717140836	0.9144436278251636	0.9668071790683094	0.566948372980618	0.9830433156377323
I15_06_01.png	I15.png	4.1	0.539	 	36.60730489095052	32.495126045095574	0.9402379010026412	0.9989966236221793	0.34497682681518516	0.9992916074832076
I15_06_02.png	I15.png	3.97	0.795	 	60.97847323947482	30.2790381443599	0.9150160917188677	0.998192611733475	0.37178735105678906	0.9987496964871981
I15_06_03.png	I15.png	4.07	0.929	 	87.83887566460504	28.69393592684741	0.8783095515455187	0.9967696319197721	0.3916311206633689	0.9981036980141121
I15_06_04.png	I15.png	3.67	0.907	 	179.3822224934896	25.593009603735595	0.8333672114512605	0.9925126799526932	0.4361299940195403	0.9963118507128206
I15_06_05.png	I15.png	2.73	0.854	 	319.4548746744792	23.086708412966843	0.785995609525815	0.9879456941834825	0.4681806240023014	0.9941141456490018
I15_07_01.png	I15.png	3.06	1.014	 	197.0225592719184	25.185644047246704	0.9891404206835187	0.9983067647834091	0.38036758247198704	0.9990383079893254
I15_07_02.png	I15.png	2.67	1.106	 	350.25606113009985	22.686947014423456	0.9819580746130051	0.9970705459336276	0.41652532438836576	0.9983635157589119
I15_07_03.png	I15.png	2.63	1.048	 	444.269529554579	21.65433832907476	0.9779154263140213	0.9963548202130674	0.43236586594951265	0.9979846618525027
I15_07_04.png	I15.png	2.55	1.073	 	547.2076534695095	20.7492819789355	0.9736346917331805	0.9955673319135881	0.44658331364146053	0.9975468096536164
I15_07_05.png	I15.png	2.63	1.08	 	554.563488430447	20.691290879361347	0.9567290129739091	0.9920924395624602	0.49296642814937197	0.9960445114979906
I15_08_01.png	I15.png	4.4	0.712	 	0.0	inf	1.0	1.0	0.002357420817760525	1.0
I15_08_02.png	I15.png	3.27	0.892	 	318.31884426540796	23.10218011539289	0.9752946100748489	0.9992682060539858	0.4066795838453062	0.9995998982904052
I15_08_03.png	I15.png	2.27	0.929	 	1885.7629937065972	15.37593251996496	0.8938540804979573	0.9939799923535882	0.46977838374091396	0.9977783961024572
I15_08_04.png	I15.png	1.67	0.83	 	5135.622377183702	11.024872783489087	0.736330002570983	0.9891284577029239	0.48734166362738235	0.994525359982275
I15_08_05.png	I15.png	1.35	0.598	 	6409.246388753255	10.062733935092876	0.6530859035224119	0.9853307007085158	0.5144697673719061	0.9924191913598509
I15_09_01.png	I15.png	4.23	0.844	 	24.578969319661457	34.225166933902415	0.9660592055651006	0.9984099095873812	0.3484203439232868	0.9990906272331911
I15_09_02.png	I15.png	3.8	0.653	 	83.44879150390625	28.916603092113657	0.9012207409985477	0.9904204468437534	0.42058521201635435	0.9959107272228577
I15_09_03.png	I15.png	3.43	0.955	 	127.73794894748264	27.06760422334982	0.8604633046269297	0.9846353706548315	0.44644034471022337	0.9936664340934929
I15_09_04.png	I15.png	1.97	0.948	 	305.45279608832465	23.281362558877774	0.7309367740594427	0.9600064984443639	0.49905743580564044	0.9836482127339995
I15_09_05.png	I15.png	1.23	0.423	 	615.3317447238499	20.23971040119602	0.5443511537493354	0.9120980630131689	0.5570897199893629	0.9603506435469257
I15_10_01.png	I15.png	4.0	0.775	 	75.13409593370226	29.372432958279994	0.9262983257948388	0.9973250090613582	0.36708511972898145	0.9986658319364053
I15_10_02.png	I15.png	4.2	0.702	 	86.64718967013889	28.75325879571511	0.9174342121458099	0.9966211852106355	0.37477107131849274	0.9983413257385158
I15_10_03.png	I15.png	3.67	0.789	 	119.78474256727431	27.3467885701183	0.8899414443263272	0.9938048004733194	0.3994079282883454	0.9971752018660966
I15_10_04.png	I15.png	1.77	0.803	 	307.8250003390842	23.247764722457582	0.759576344896748	0.9607136290339673	0.4958961712761533	0.9861978702308308
I15_10_05.png	I15.png	1.33	0.471	 	488.4524909125434	21.24258032194728	0.6764898888339537	0.9231620584010857	0.548088958054606	0.9726395495814423
I15_11_01.png	I15.png	3.83	1.098	 	61.17920600043403	30.264765245688384	0.8263321425858873	0.9978291577519255	0.39468138081892973	0.9979925755767366
I15_11_02.png	I15.png	3.63	1.016	 	120.86472405327692	27.307807960243508	0.7449359913464199	0.9946171251243211	0.4298850693630005	0.9960295691079649
I15_11_03.png	I15.png	2.8	0.872	 	180.23068576388889	25.57251625704452	0.6902254474347452	0.9910701141965133	0.449186166020745	0.9941973821244775
I15_11_04.png	I15.png	2.6	1.052	 	295.8280029296875	23.420410791643707	0.6169641377969779	0.9837499115651865	0.4712616115404296	0.9910321514811468
I15_11_05.png	I15.png	2.3	0.69	 	573.7393900553385	20.543656934912637	0.5100211498576558	0.9669529363725293	0.49890646758455953	0.9837680923440454
I15_12_01.png	I15.png	4.07	0.727	 	23.1141357421875	34.492027014418966	0.9161099351238476	0.9995136613990717	0.33006693061373354	0.9994540951560432
I15_12_02.png	I15.png	3.8	0.833	 	113.95773654513889	27.56336546272027	0.7555278761880877	0.9964653517484866	0.411850675155864	0.9970760760537066
I15_12_03.png	I15.png	3.17	0.778	 	225.5642818874783	24.59810030659817	0.6603955515858226	0.991037662970769	0.4470074117476805	0.9943870824428548
I15_12_04.png	I15.png	2.63	0.795	 	439.91065300835504	21.69715881758233	0.5583621002195968	0.9796673095144391	0.4779314634261519	0.9894032806999871
I15_12_05.png	I15.png	2.57	0.803	 	645.777330186632	20.02997565692588	0.49682078070439384	0.9699554409147867	0.4946648503193247	0.9848612866102909
I15_13_01.png	I15.png	3.9	0.87	 	21.79482862684462	34.747269023666206	0.9843435430636854	0.9983875951829022	0.35782585450152454	0.999275405999227
I15_13_02.png	I15.png	3.17	0.778	 	113.237547132704	27.59089907436139	0.9207793916913416	0.9921433745743918	0.44309000890603456	0.9965730540502404
I15_13_03.png	I15.png	2.4	0.8	 	216.38071865505643	24.778618020063398	0.855442602436644	0.9838037392659157	0.47716163918354043	0.9932437651834771
I15_13_04.png	I15.png	2.3	1.069	 	444.7138400607639	21.649997154115816	0.7365332434995177	0.9673513922543934	0.5103927189148849	0.9860565707754044
I15_13_05.png	I15.png	1.7	0.526	 	653.6270362006294	19.97750353099512	0.652747589037146	0.9572481441357152	0.5233862795957889	0.9810038390005321
I15_14_01.png	I15.png	4.03	0.752	 	23.50016106499566	34.42009522025998	0.8773910735162933	0.9991753794103101	0.37735801267558244	0.998884119685814
I15_14_02.png	I15.png	3.27	1.153	 	113.201658460829	27.59227571338004	0.7339747328930182	0.9915403792814228	0.4560058683381943	0.9944158098580343
I15_14_03.png	I15.png	2.67	0.943	 	220.58840094672308	24.694976883814647	0.6661979076574635	0.9802643420397708	0.48093218639430585	0.9899981884975947
I15_14_04.png	I15.png	2.63	0.948	 	423.673839992947	21.86048711824327	0.594452138652915	0.964228732167813	0.5044736126116632	0.9830871715215542
I15_14_05.png	I15.png	1.87	0.67	 	999.4947153727213	18.132998586524273	0.4892761427686138	0.9312959683691456	0.532514931666976	0.9680630851951691
I15_15_01.png	I15.png	3.53	0.718	 	194.77526177300348	25.235465641657655	0.829760870244736	0.9827867556392288	0.4667898517441876	0.9922074007056892
I15_15_02.png	I15.png	2.57	0.844	 	335.2390645345052	22.87725740756742	0.7253722223764196	0.9635419731522533	0.5092355792288108	0.9843909921185112
I15_15_03.png	I15.png	1.93	0.727	 	401.31046379937067	22.09599877159288	0.6564085504835816	0.9533938338158777	0.5261250215769973	0.9796124119932837
I15_15_04.png	I15.png	1.7	0.64	 	592.7955491807726	20.401754266481348	0.537507094279808	0.9358964321180139	0.5422933164466925	0.9717455042942239
I15_15_05.png	I15.png	1.4	0.49	 	926.2955881754557	18.463307652993322	0.448156616501213	0.9204273207180553	0.55137670913333	0.9637767634570612
I15_16_01.png	I15.png	4.47	0.562	 	85.11622619628906	28.830680008330543	0.9940196913533793	0.9995990694631729	0.2631105230674095	0.9995976095693303
I15_16_02.png	I15.png	3.77	0.559	 	339.0692019992405	22.827920167082723	0.9789790812374805	0.9984756692993614	0.3207816584540815	0.998484127418921
I15_16_03.png	I15.png	2.93	0.854	 	1366.557345920139	16.774524998160956	0.9309639647807625	0.9940966269801054	0.39151841264534304	0.9943094695324168
I15_16_04.png	I15.png	1.73	0.727	 	4094.90577867296	12.008364475121757	0.8240666754333456	0.9767064838468317	0.4826262846040121	0.9819437424075478
I15_16_05.png	I15.png	1.23	0.496	 	7679.287078857422	9.277594575147553	0.6507217464998843	0.907286336312663	0.5876690657625978	0.9520469312821064
I15_17_01.png	I15.png	4.43	0.761	 	20.906110975477432	34.92807109445524	0.9982838686666392	0.9999032381177774	0.25555017279382325	0.9999030214765972
I15_17_02.png	I15.png	4.63	0.547	 	87.1733635796441	28.726965573292293	0.9927607317564929	0.9995703707923903	0.30029467731979986	0.9995824589250087
I15_17_03.png	I15.png	4.1	0.79	 	342.42608133951825	22.785135249841293	0.9695449001467061	0.9981841499887073	0.36060045341745683	0.9983270905133655
I15_17_04.png	I15.png	3.63	0.875	 	1382.5326300726997	16.72404970697116	0.8600345734906715	0.9905992100135997	0.457522480609224	0.9925378666361384
I15_17_05.png	I15.png	1.97	0.836	 	5203.650527954102	10.967722387887937	0.5241381437741714	0.8939069214626838	0.6198058690316318	0.9541011912257521
I15_18_01.png	I15.png	3.77	0.803	 	489.1991661919488	21.23594652729632	0.976898084815382	0.9979594353655722	0.37088285322025216	0.9978717500028503
I15_18_02.png	I15.png	3.87	0.884	 	141.9702911376953	26.60882887927482	0.9928757900207725	0.9994766200244118	0.32032229302952425	0.9994243776514381
I15_18_03.png	I15.png	4.67	0.65	 	0.0	inf	1.0	1.0	0.002357420817760525	1.0
I15_18_04.png	I15.png	4.37	0.605	 	120.08441840277777	27.335937018471963	0.976102260381572	0.9992702964831949	0.2994291766278599	0.9993991778446789
I15_18_05.png	I15.png	3.6	0.757	 	441.88834974500867	21.677678091996043	0.9157848343921122	0.9955920773650794	0.3917900383457427	0.9971985651867065
I15_19_01.png	I15.png	3.93	0.772	 	85.07477654351129	28.832795438117582	0.9870440836548919	0.9986186472727625	0.3294308431295223	0.9988309757480538
I15_19_02.png	I15.png	4.07	0.442	 	161.75880093044705	26.042124419039983	0.967514857142123	0.9965221175225341	0.36781632001642606	0.9976314133691209
I15_19_03.png	I15.png	3.03	0.706	 	482.83466084798175	21.292819219887782	0.8831448813342098	0.9856229302185713	0.43852253664470453	0.9919746083446223
I15_19_04.png	I15.png	1.77	0.559	 	633.3528103298611	20.114346589157144	0.6821671467138254	0.9555056901838624	0.5047797458384403	0.9803979475585104
I15_19_05.png	I15.png	1.27	0.442	 	967.7882351345486	18.27300022540647	0.5065824447000317	0.9081453380407879	0.5667242372487046	0.9565724504911778
I15_20_01.png	I15.png	4.33	0.745	 	41.5873294406467	31.94119328130505	0.9814735388547292	0.9961197922679471	0.37900197041721406	0.9982042055333284
I15_20_02.png	I15.png	4.2	0.702	 	115.56740315755208	27.502450062394395	0.9602272395578693	0.9931562505646291	0.4142156318892838	0.9963512653084668
I15_20_03.png	I15.png	4.07	0.772	 	169.3509046766493	25.842928398693857	0.9424301649598167	0.9883532574905702	0.43672609050987093	0.9942166722197623
I15_20_04.png	I15.png	3.9	1.136	 	199.9254913330078	25.122121888636073	0.9267439933860645	0.9864454107394627	0.44977278119161435	0.9930241261049039
I15_20_05.png	I15.png	3.35	1.309	 	318.14693535698785	23.104526167435996	0.9150889013787142	0.9837962653761929	0.4624960319418968	0.9910721013787885
I15_21_01.png	I15.png	3.43	1.023	 	455.7390950520833	21.543640752367086	0.7646302968891092	0.9669002453531116	0.4934563220222511	0.9828100046577942
I15_21_02.png	I15.png	2.9	1.044	 	295.0669131808811	23.43159847500049	0.8536737753646282	0.9767818557639248	0.4670278034333802	0.9886863150019721
I15_21_03.png	I15.png	2.57	1.086	 	535.4225175645616	20.84383729077894	0.7152860743531063	0.9608807514807793	0.5003472040728111	0.9808691357379664
I15_21_04.png	I15.png	2.03	0.795	 	694.5435265435112	19.71380893018435	0.6412019833997125	0.9524927796703477	0.5140246822534275	0.9754608980383827
I15_21_05.png	I15.png	1.17	0.373	 	894.0144212510851	18.61735836457615	0.5854523884428001	0.9392993740086683	0.5293509811876981	0.9668414271092622
I15_22_01.png	I15.png	3.93	0.854	 	40.01664733886719	32.10839660956093	0.9756253250259558	0.9991141415907432	0.33565425806897714	0.9993082852285659
I15_22_02.png	I15.png	3.57	0.883	 	64.68490939670139	30.022773866931658	0.9660865619129076	0.9979039492806314	0.3578318080740297	0.9987992726287104
I15_22_03.png	I15.png	4.0	0.931	 	98.7708028157552	28.18451777110083	0.955100050200184	0.9969765957781881	0.36721498045171014	0.9983597024736701
I15_22_04.png	I15.png	3.7	0.9	 	163.42133076985678	25.99771618151131	0.938440372012756	0.9954021624656854	0.38840354650574477	0.9973785230974404
I15_22_05.png	I15.png	3.1	0.831	 	322.3398725721571	23.047663309775906	0.893511077964888	0.9893884030411343	0.43447361600109236	0.9939831805174061
I15_23_01.png	I15.png	2.5	0.847	 	113.58823649088542	27.577470038910548	0.9879973870748072	0.9929220722366437	0.45601624089680737	0.9978712413398495
I15_23_02.png	I15.png	1.9	0.87	 	105.62905883789062	27.892969506542414	0.9795773575598717	0.9893551673047885	0.4730956702905425	0.9961254259741933
I15_23_03.png	I15.png	2.27	0.854	 	257.3533766004774	24.02550490091185	0.9696889329771164	0.9823322037131308	0.48375934197870046	0.9912040141817147
I15_23_04.png	I15.png	2.17	0.969	 	353.81432766384546	22.64304945241191	0.9573554221378103	0.9770440972864726	0.5398196923559875	0.9912913357826296
I15_23_05.png	I15.png	1.93	0.772	 	507.39517550998266	21.077340273857335	0.9525902634820413	0.9730391111873313	0.5274272828131384	0.9878124941329934
I15_24_01.png	I15.png	2.8	0.872	 	428.0877634684245	21.815475468016274	0.8837028064143526	0.974919217137261	0.4566738133605653	0.9787356275541179
I15_24_02.png	I15.png	2.1	0.79	 	1199.5710669623481	17.340543786138085	0.7720662538548485	0.9481420633969281	0.49611973148253213	0.9533780157210118
I15_24_03.png	I15.png	1.53	0.718	 	1959.7122972276475	15.20888043030678	0.7018013510321569	0.9298616952814776	0.511654236676197	0.9346110914644883
I15_24_04.png	I15.png	1.57	0.844	 	3687.2769402398003	12.463746034893079	0.5975326822181892	0.9011984703868247	0.5244919070231324	0.9032074099382861
I15_24_05.png	I15.png	1.17	0.373	 	5472.010031806098	10.749334759654197	0.508025611979725	0.8782766799289842	0.5246588486466816	0.8795594116129176
I15_25_01.png	I15.png	2.97	0.795	 	613.9943474663628	20.24915987895256	0.8878333966063451	0.9867975102247216	0.42025777071352693	0.9891247872310385
I15_25_02.png	I15.png	3.2	0.702	 	308.0057203504774	23.245215784792286	0.9419292229682862	0.9935114093522591	0.37873961846730847	0.9942823387755529
I15_25_03.png	I15.png	3.63	0.912	 	101.57127549913194	28.06309454652439	0.9804498967969019	0.9977096167080693	0.32215073893914214	0.9979246486572085
I15_25_04.png	I15.png	3.87	0.763	 	101.57127549913194	28.06309454652439	0.9790116738117559	0.9967874406908249	0.38260525330712214	0.9972734501967923
I15_25_05.png	I15.png	3.2	0.909	 	403.13252936469183	22.076325174318207	0.9121549960328128	0.9831262494954505	0.4807174446326484	0.9875161252793286
I16_01_01.png	I16.png	4.7	0.458	 	0.0	inf	1.0	1.0	0.0022502352739946175	1.0
I16_01_02.png	I16.png	4.3	0.737	 	21.70143805609809	34.76591847335745	0.9852343197838985	0.999276634264683	0.307587396900631	0.9995366659882775
