dist_img	ref_img	dmos	var	 	mse	psnr	ssim	sg_essim	ffs
I26_13_03.png	I26.png	2.73	0.772	 	199.57115173339844	25.129825972054842	0.8014740649943134	0.9903592509602849	0.24578330849136706
I26_13_04.png	I26.png	2.29	0.77	 	408.66144476996527	22.017166948066734	0.6492545744606139	0.9809452993810336	0.3764820413065328
I26_13_05.png	I26.png	2.3	1.005	 	606.3811611599392	20.303346605449917	0.5389467622911782	0.9722179161742348	0.4453677622135997
I26_14_01.png	I26.png	4.67	0.471	 	11.448598225911459	37.543280462461425	0.950611382718343	0.9995527907960806	0.26247911952188935
I26_14_02.png	I26.png	3.84	0.795	 	56.03915574815538	30.645887770214703	0.8307623847175717	0.9972575551629813	0.3259069660961222
I26_14_03.png	I26.png	3.03	0.836	 	109.9171142578125	27.72015042884236	0.7402362219391742	0.9938435640288389	0.3606673280484154
I26_14_04.png	I26.png	2.73	0.772	 	213.14510430230035	24.844049990145443	0.628879355093479	0.9876282923421759	0.397067773745655
I26_14_05.png	I26.png	2.23	0.761	 	510.4644317626953	21.05114874243889	0.46829697778882107	0.9725420835742403	0.45184088668872163
I26_15_01.png	I26.png	3.87	0.921	 	104.2877197265625	27.94847189248506	0.8310428080682996	0.9854521817771547	0.40189258816743256
I26_15_02.png	I26.png	3.43	0.883	 	191.8942667643229	25.300183613789905	0.7377530879799763	0.9701111743544661	0.4369227226459316
I26_15_03.png	I26.png	2.5	0.764	 	267.9698079427083	23.849944958784018	0.6786199662290442	0.9608465097270784	0.4541610945824003
I26_15_04.png	I26.png	2.07	0.814	 	384.71110365125867	22.27945639638092	0.5324552035508767	0.945280140810052	0.48826341061442974
I26_15_05.png	I26.png	1.47	0.562	 	545.5224541558159	20.76267729655246	0.41741672711985917	0.9325062349922844	0.5143105843006277
I26_16_01.png	I26.png	4.83	0.373	 	109.1595950656467	27.750184449096388	0.9903734131100611	0.9996556615363345	0.22155288974486734
I26_16_02.png	I26.png	4.3	0.781	 	437.3104739718967	21.72290481662262	0.9671810982781958	0.998680532724733	0.2752260123623403
I26_16_03.png	I26.png	3.57	0.955	 	1765.9898664686416	15.66092153670176	0.8969636888721225	0.9946758715903018	0.34116579039240424
I26_16_04.png	I26.png	2.93	0.929	 	5437.926547580295	10.776470237797248	0.7652335979938883	0.9788247769203661	0.4026756328535759
I26_16_05.png	I26.png	1.97	0.795	 	12448.69359503852	7.17956583270321	0.5832427044336471	0.9244386926612599	0.46674468510940514
I26_17_01.png	I26.png	4.5	0.563	 	25.644185384114582	34.04091453091133	0.9971975518641325	0.9999200409441732	0.21562936085943815
I26_17_02.png	I26.png	4.37	0.605	 	105.26156785753038	27.908105263779607	0.9884350694627481	0.9996315888104599	0.27337756403700564
I26_17_03.png	I26.png	4.0	0.661	 	416.1881035698785	21.93790698802481	0.9503497160313806	0.9985046573030979	0.31824679727614025
I26_17_04.png	I26.png	3.37	0.795	 	1675.416017320421	15.889576977974485	0.7617004642689397	0.9923781701309893	0.3870737198692875
I26_17_05.png	I26.png	1.77	0.844	 	5940.428095499675	10.392626174331895	0.20062403493788758	0.8955065427571047	0.5421229217293472
I26_18_01.png	I26.png	4.5	0.5	 	308.5118933783637	23.23808449778937	0.9755808474572688	0.9973333293832862	0.27234889890176434
I26_18_02.png	I26.png	4.57	0.496	 	82.69967820909288	28.955765411858252	0.993568569452114	0.9993916022502635	0.2116756984529761
I26_18_03.png	I26.png	4.74	0.438	 	0.0	inf	1.0	1.0	0.0
I26_18_04.png	I26.png	4.23	0.803	 	200.78464592827692	25.10349861775292	0.9488891468664696	0.998737438956315	0.22846823230545774
I26_18_05.png	I26.png	3.87	0.553	 	808.2008853488499	19.055610390103414	0.8116996830392029	0.995500695726753	0.30439988953612307
I26_19_01.png	I26.png	4.27	0.814	 	41.32676018608941	31.968490007943938	0.9818706374535884	0.9986806173851784	0.3102568251898588
I26_19_02.png	I26.png	3.6	0.8	 	198.63609992133246	25.150221813012266	0.9404268444752012	0.9948770674928088	0.36787350663756424
I26_19_03.png	I26.png	2.87	0.763	 	238.202145046658	24.361346928154738	0.9025603509159766	0.9908774378277322	0.3733158052406625
I26_19_04.png	I26.png	1.77	0.616	 	468.04251437717016	21.427950571082977	0.7685623323626555	0.9708093809605655	0.4143806486269416
I26_19_05.png	I26.png	1.1	0.3	 	734.8297492133247	19.468936306842537	0.629211306961094	0.9391650318289458	0.45495965186004544
I26_20_01.png	I26.png	4.23	0.761	 	38.97076924641927	32.2234138242503	0.9813935744161624	0.9958656995648255	0.14530142440244947
I26_20_02.png	I26.png	3.9	0.87	 	40.22388203938802	32.08596378472776	0.9720598741168757	0.9937844194451895	0.1464684282728951
I26_20_03.png	I26.png	4.2	1.046	 	94.12061733669705	28.393955938190718	0.9562182920356874	0.9913275171966894	0.15553497262619342
I26_20_04.png	I26.png	3.87	1.118	 	148.5885772705078	26.41094936497616	0.9392540413697694	0.9875061109415911	0.1803565877063802
I26_20_05.png	I26.png	3.57	1.116	 	283.47101338704425	23.605717045866754	0.9149676922645794	0.9825345579646793	0.236678705987039
I26_21_01.png	I26.png	3.1	1.044	 	251.96332126193576	24.117430364868483	0.8716915375734303	0.9839345984379047	0.32415552535055847
I26_21_02.png	I26.png	2.57	0.761	 	359.7649875217014	22.57061465521559	0.8258738070257096	0.9781800872046208	0.3235411080074406
I26_21_03.png	I26.png	2.43	0.844	 	325.4084964328342	23.006514726674304	0.8398607162224634	0.9806765594083284	0.3257172172448292
I26_21_04.png	I26.png	2.57	0.92	 	327.1136203342014	22.983817332429762	0.8352177657595958	0.9806892327142404	0.3387907332508506
I26_21_05.png	I26.png	1.43	0.616	 	719.1622941758898	19.562534516931034	0.688728133266529	0.9570931815943945	0.3943120864291079
I26_22_01.png	I26.png	4.35	0.785	 	39.05073547363281	32.21451143163364	0.931413563841944	0.9989471906652762	0.29177369338128
I26_22_02.png	I26.png	4.47	0.562	 	56.37862989637587	30.619658433527892	0.9140623893986067	0.9981922249582427	0.3097825638070958
I26_22_03.png	I26.png	4.0	0.775	 	82.83707004123264	28.948556314314814	0.8949077324529616	0.9967169402513019	0.3297383748497534
I26_22_04.png	I26.png	3.8	0.909	 	122.97758483886719	27.232544012002013	0.8735366775557522	0.9925697485826664	0.35631043587385974
I26_22_05.png	I26.png	2.5	1.088	 	268.4544033474392	23.842098289560223	0.8148641393055184	0.9852029384932924	0.4056569638912264
I26_23_01.png	I26.png	2.47	0.921	 	122.1868387858073	27.260559319705866	0.9887221097475164	0.9947686337339507	0.1360259319250177
I26_23_02.png	I26.png	2.2	0.909	 	204.8059828016493	25.01737721748729	0.9794358324171215	0.9909025015241834	0.16499275071726222
I26_23_03.png	I26.png	2.67	0.978	 	302.672595553928	23.32107259827053	0.9712796335780468	0.9886955969268398	0.1957906354933727
I26_23_04.png	I26.png	2.53	0.921	 	480.6943715413411	21.31211323871046	0.9573052687754781	0.9776980521786731	0.1976359328985798
I26_23_05.png	I26.png	1.8	0.653	 	508.6240420871311	21.06683475930707	0.9516737716945339	0.9755437520409805	0.2617050921539995
I26_24_01.png	I26.png	3.6	0.757	 	219.57731119791666	24.71492898180079	0.9050558834761157	0.9822449879360143	0.39619987052859545
I26_24_02.png	I26.png	2.81	0.895	 	601.6599171956381	20.33729281270215	0.7878864609533109	0.9577522968214848	0.4639679120849147
I26_24_03.png	I26.png	2.2	0.833	 	1003.5138888888889	18.115569732561024	0.6906259931376221	0.9352172988854014	0.4899522697921555
I26_24_04.png	I26.png	1.53	0.562	 	2090.486609564887	14.92832970809128	0.49973177254489637	0.8834310495956778	0.498229452955011
I26_24_05.png	I26.png	1.43	0.559	 	3796.006376478407	12.337534275902474	0.3401152103209976	0.8220092020960218	0.5404032089555887
I26_25_01.png	I26.png	3.07	0.964	 	756.3765224880642	19.34342320747952	0.7878862381526662	0.9826150853354001	0.41057641924780375
I26_25_02.png	I26.png	3.7	0.781	 	373.66048007541235	22.406031934244083	0.8937579155526549	0.9912910552116566	0.37348759088611877
I26_25_03.png	I26.png	4.37	0.752	 	123.30333455403645	27.22105539269457	0.9669693235847894	0.996983846370938	0.31709909291903904
I26_25_04.png	I26.png	4.0	0.931	 	123.30333455403645	27.22105539269457	0.97214277461816	0.9958363579971183	0.36539102755809133
I26_25_05.png	I26.png	3.03	0.912	 	488.3019544813368	21.24391898269716	0.8944870063390994	0.9778089535676823	0.451699291688305
I27_01_01.png	I27.png	4.53	0.499	 	0.0	inf	1.0	1.0	0.0
I27_01_02.png	I27.png	4.17	0.637	 	12.022303263346354	37.330926819918645	0.9942823816229858	0.9996301345549079	0.16394731224700934
I27_01_03.png	I27.png	2.4	0.841	 	88.29786512586806	28.671301575764517	0.952160817301747	0.9953667722853102	0.22821509901647657
I27_01_04.png	I27.png	1.67	0.596	 	206.10583326551648	24.98990077389643	0.8889121771619046	0.9845819557052117	0.27301971817743215
I27_01_05.png	I27.png	1.2	0.4	 	464.02056206597223	21.465431350674933	0.8012650856558684	0.9582270625058845	0.3571304328693717
I27_02_01.png	I27.png	3.53	0.562	 	39.37486775716146	32.17861252671688	0.9790981116168332	0.9985217860667319	0.20103503581100576
I27_02_02.png	I27.png	2.1	0.539	 	120.4920637342665	27.321219180227573	0.9344417249147873	0.9934707111604082	0.23765120173438684
I27_02_03.png	I27.png	1.7	0.526	 	255.4528316921658	24.05769639672819	0.8635685017693623	0.980262285039447	0.28360746741304926
I27_02_04.png	I27.png	1.33	0.471	 	356.80418395996094	22.606504225066786	0.821920236518538	0.9678272418620159	0.31434561719495996
I27_02_05.png	I27.png	1.17	0.373	 	481.5924563937717	21.304006853013174	0.7944167914909904	0.9568961850781275	0.34883888823801285
I27_03_01.png	I27.png	4.4	0.611	 	0.0	inf	1.0	1.0	0.0
I27_03_02.png	I27.png	3.27	0.772	 	26.48657904730903	33.90054491540761	0.9864137187904315	0.9990357347395147	0.18611671844597905
I27_03_03.png	I27.png	2.5	0.719	 	86.90016343858507	28.74059767613618	0.9537905079159558	0.9955322202851921	0.22522669102432072
I27_03_04.png	I27.png	1.5	0.5	 	132.91631062825522	26.895020828506702	0.9301425765818582	0.9902349477226551	0.25054003670476555
I27_03_05.png	I27.png	1.67	0.596	 	222.24666341145834	24.662451112385696	0.8855410500706241	0.9791869799765908	0.27968059683116253
I27_04_01.png	I27.png	4.1	0.597	 	17.021106296115452	35.8209257699454	0.983422965365801	0.9998509517100826	0.20421400474014162
I27_04_02.png	I27.png	2.27	0.814	 	2356.4647115071616	14.408194203633721	0.8300922389244706	0.9939402067367923	0.47787814861438194
I27_04_03.png	I27.png	1.77	0.716	 	3594.9019656711152	12.573933093614135	0.7649114903585739	0.9875994080808338	0.44519177139841903
I27_04_04.png	I27.png	1.17	0.373	 	4626.968858506944	11.477837843470722	0.7258204457763792	0.9792720882016499	0.4543230689224174
I27_04_05.png	I27.png	1.27	0.512	 	6919.440390692816	9.730093885298803	0.6590226562088928	0.964289854080946	0.47427997028149455
I27_05_01.png	I27.png	4.0	0.856	 	48.36560736762153	31.285437149231225	0.9877365349923163	0.9972505112640123	0.11156572442249997
I27_05_02.png	I27.png	1.93	0.727	 	138.6390177408854	26.711948881327974	0.9681711934489788	0.9909020487526631	0.15677460893959105
I27_05_03.png	I27.png	1.57	0.559	 	176.41754150390625	25.665385952671556	0.9626172820637606	0.9852806398572839	0.24786577884541494
I27_05_04.png	I27.png	1.63	0.657	 	201.78660583496094	25.081880255528578	0.9604086417404162	0.9833925610040168	0.19863977683258568
I27_05_05.png	I27.png	1.37	0.482	 	215.98541259765625	24.786559404682542	0.9598944291544175	0.9845154535988422	0.23008138175494555
I27_06_01.png	I27.png	4.37	0.795	 	77.89757792154948	29.215564065542544	0.797667091523259	0.9987767631974324	0.28998197134906684
I27_06_02.png	I27.png	4.1	0.831	 	150.80592515733508	26.34661955590238	0.772430405448083	0.9978637990282536	0.3030234557230646
I27_06_03.png	I27.png	3.53	0.806	 	303.7322591145833	23.305894404957886	0.7571359340865635	0.9960429168645009	0.31927713086938975
I27_06_04.png	I27.png	3.17	1.067	 	350.9229905870226	22.67868539081683	0.6603078973864777	0.9929323533220206	0.34282878893076274
I27_06_05.png	I27.png	2.17	0.82	 	1129.867887708876	17.60052695254652	0.5886833980319438	0.9776590497727424	0.3959679009154154
I27_07_01.png	I27.png	2.4	1.02	 	564.8901299370659	20.61116374291109	0.9683099800148218	0.9947495726207091	0.41704617825272844
I27_07_02.png	I27.png	2.0	0.916	 	1004.0372772216797	18.11330523565743	0.9488597137112958	0.990114179119105	0.45559843935140604
I27_07_03.png	I27.png	1.67	0.869	 	1272.2322913275825	17.085139463862355	0.9378930637479487	0.9873779066626343	0.47258444587336523
I27_07_04.png	I27.png	2.0	0.894	 	1568.6493428548176	16.1755448897203	0.9268876969785952	0.9846233522021715	0.4885583956656592
I27_07_05.png	I27.png	1.7	0.586	 	1908.703381008572	15.323419180689102	0.88604719892907	0.9782890414100379	0.5408549136274506
I27_08_01.png	I27.png	4.43	0.559	 	0.0	inf	1.0	1.0	0.0
I27_08_02.png	I27.png	3.13	1.147	 	1618.5225541856553	16.039616051737266	0.8746174400292741	0.9971703395748707	0.4454503509845784
I27_08_03.png	I27.png	2.33	0.869	 	2575.528518676758	14.022139977072728	0.8016738060008759	0.9944882319632103	0.4760082272221401
I27_08_04.png	I27.png	1.5	0.619	 	3710.3106079101562	12.436700928553194	0.6972320515241316	0.9832736777783456	0.44203960788717134
I27_08_05.png	I27.png	1.5	0.619	 	5191.737155490451	10.977676637492603	0.6248928803779551	0.9649484964480851	0.4567328426146164
I27_09_01.png	I27.png	4.47	0.718	 	2.1388617621527777	44.82897644493812	0.984859528922017	0.9998888831411233	0.2419699193932721
I27_09_02.png	I27.png	4.23	0.423	 	10.200076633029514	38.0447692624552	0.9675852902859411	0.999131468793841	0.28647905133397567
I27_09_03.png	I27.png	4.27	0.629	 	20.676671346028645	34.97599736136897	0.9535719416254321	0.9975578099958206	0.3023684230403398
I27_09_04.png	I27.png	2.37	0.912	 	93.33342149522569	28.430431740145824	0.9042614272291606	0.9894877760549184	0.34096209304094066
I27_09_05.png	I27.png	1.17	0.373	 	240.72982279459634	24.315504647232334	0.835268812301973	0.9752688048490592	0.39212252338221226
I27_10_01.png	I27.png	3.97	0.657	 	42.334740532769096	31.863834585184026	0.9426547552173786	0.9989044414708642	0.32024618990220965
I27_10_02.png	I27.png	3.9	0.597	 	48.433103773328995	31.279380597247766	0.9372537985086492	0.9986143672899127	0.32681470598527307
I27_10_03.png	I27.png	3.57	0.92	 	67.76326158311632	29.820860595685783	0.9180270133109382	0.9972246929762644	0.3458185255140169
I27_10_04.png	I27.png	1.67	0.65	 	189.19593641493054	25.361685565586086	0.8387885116155439	0.9734163081644599	0.4125488396194959
I27_10_05.png	I27.png	1.47	0.499	 	300.24036661783856	23.356112791537747	0.8207638068840638	0.9571273026703846	0.41434474656484743
I27_11_01.png	I27.png	3.23	0.844	 	64.84604051378038	30.0119689757216	0.603793124293929	0.9972681425040695	0.3760278864247623
I27_11_02.png	I27.png	3.0	0.718	 	129.43676588270398	27.010227077805116	0.4655119811245003	0.9922467935952456	0.4192348253526413
I27_11_03.png	I27.png	2.63	0.706	 	193.05145772298178	25.2740727555712	0.39357845302536615	0.9857790166347611	0.4442387658584858
I27_11_04.png	I27.png	2.33	0.65	 	318.3793419731988	23.101354800626545	0.3174242797861593	0.9714477002978441	0.4761145916435972
I27_11_05.png	I27.png	1.87	0.618	 	610.3647664388021	20.27490905027979	0.23931863660555494	0.9372207365554104	0.5109254756189778
I27_12_01.png	I27.png	4.23	0.716	 	24.970530192057293	34.15652597169334	0.7854883599895018	0.9994818850377118	0.30910427315144023
I27_12_02.png	I27.png	3.2	0.653	 	123.53299967447917	27.21297373619224	0.49038720033685473	0.9948943085221608	0.4028572885721095
I27_12_03.png	I27.png	2.63	0.795	 	242.26765950520834	24.287849171631205	0.3712463918190805	0.9853543485490599	0.4476759181512832
I27_12_04.png	I27.png	2.3	0.586	 	465.35481940375433	21.452961448654754	0.2784108688559111	0.9636155435588035	0.4884778651885851
I27_12_05.png	I27.png	1.97	0.547	 	671.3762936062283	19.861143586859843	0.23585233202933342	0.9426648739974182	0.5077729243840888
I27_13_01.png	I27.png	3.73	0.929	 	20.7271728515625	34.96540291706899	0.9725578813338248	0.9983278597232011	0.08307928547992229
I27_13_02.png	I27.png	3.0	0.775	 	104.58173116048177	27.936245343589565	0.8688505251835134	0.9903658593294719	0.14490481124993757
I27_13_03.png	I27.png	2.63	0.657	 	214.6221449110243	24.814058300204746	0.7511168091328759	0.9805878953284913	0.27379307585303053
I27_13_04.png	I27.png	2.3	0.69	 	426.152345445421	21.835154778248302	0.5837676857653368	0.9623284744427529	0.4442135555086485
I27_13_05.png	I27.png	2.1	0.79	 	642.8872545030382	20.049455450828837	0.45804263904997383	0.9422230110808734	0.5130649121164611
I27_14_01.png	I27.png	3.67	0.83	 	34.66224500868056	32.73223673138979	0.7161968646941966	0.9988659711650459	0.34023121707150256
I27_14_02.png	I27.png	2.97	0.875	 	172.6624009874132	25.758825850924087	0.4147798729878131	0.9884710998020886	0.4445552139270726
I27_14_03.png	I27.png	2.16	0.723	 	341.19959513346356	22.80071853704802	0.3162403519494916	0.9710822760787018	0.48739181025490347
I27_14_04.png	I27.png	2.1	0.746	 	649.3564147949219	20.005972257145164	0.24668229353986262	0.9382425353609992	0.5207494886657313
I27_14_05.png	I27.png	1.63	0.657	 	1434.8015882703994	16.56288512116359	0.18382533017029037	0.8681687418347046	0.5212722092270303
I27_15_01.png	I27.png	3.77	0.989	 	87.74472384982639	28.698593493687557	0.8803194995773135	0.9947305453266989	0.3651981782848427
I27_15_02.png	I27.png	2.4	0.757	 	116.13259039984808	27.48126247549408	0.7840201549146225	0.9877211921588951	0.4083736712809285
I27_15_03.png	I27.png	2.13	0.763	 	171.46819390190973	25.788967874741786	0.7062081680595508	0.9799193293280504	0.4390221459571107
I27_15_04.png	I27.png	1.77	0.423	 	396.99198574490015	22.142986213136062	0.5035981183224384	0.9519570979860797	0.49421426164669663
I27_15_05.png	I27.png	1.52	0.561	 	654.7472110324436	19.970067036916785	0.3691392293535258	0.9163565354376996	0.5186997166062635
I27_16_01.png	I27.png	4.27	0.629	 	88.38162061903212	28.667184000814416	0.9962916008075725	0.9997951492485916	0.21818115692206844
I27_16_02.png	I27.png	3.7	0.64	 	352.81013827853735	22.65539304433178	0.9875416058403247	0.9991403642948762	0.2600076251706296
I27_16_03.png	I27.png	2.77	0.803	 	1385.5898132324219	16.714456790881222	0.9551679256110317	0.9958337661299931	0.32106773492921326
I27_16_04.png	I27.png	1.8	0.748	 	3758.5542602539062	12.380595365615022	0.8733419353405498	0.9707249650872347	0.40080392865770426
I27_16_05.png	I27.png	1.47	0.661	 	5148.74582417806	11.013789081320668	0.8194107420590324	0.947616550563529	0.45740430544819766
I27_17_01.png	I27.png	4.57	0.616	 	20.755118476019966	34.95955144071953	0.9988570856783895	0.9999482955313356	0.1855941107639858
I27_17_02.png	I27.png	4.43	0.496	 	85.39127095540364	28.8166688326624	0.9960299490700302	0.9998036323194185	0.213623217087532
I27_17_03.png	I27.png	3.97	0.752	 	335.248786078559	22.877131469030736	0.9852933214653459	0.9991961428268907	0.25405147722019905
I27_17_04.png	I27.png	3.8	0.476	 	1354.9628143310547	16.811529842939663	0.9373852129310701	0.9965264439944997	0.30774897917592536
I27_17_05.png	I27.png	3.23	1.086	 	5317.325831095378	10.873870873675182	0.7488862168180265	0.9794581579639247	0.36629778798731116
I27_18_01.png	I27.png	3.6	0.757	 	988.7926737467448	18.17975120925707	0.9726505344605224	0.9961638333464671	0.2404492241673586
I27_18_02.png	I27.png	4.03	0.547	 	259.2410939534505	23.99376515433871	0.9945426830959226	0.9997377466057001	0.2024930428842305
I27_18_03.png	I27.png	4.57	0.496	 	0.0	inf	1.0	1.0	0.0
I27_18_04.png	I27.png	4.53	0.562	 	57.179053412543404	30.558433994421602	0.9926243242208571	0.9997699965221353	0.22440586495495587
I27_18_05.png	I27.png	4.03	0.647	 	222.2049560546875	24.66326619660005	0.9776559516216407	0.999070483117498	0.274375018286904
I27_19_01.png	I27.png	4.03	0.875	 	38.58240254720052	32.26691092964293	0.9946714947437288	0.9995745706199027	0.24869747603347647
I27_19_02.png	I27.png	3.8	0.702	 	184.33939785427518	25.474621963371824	0.983242051096341	0.9982830271238474	0.2871112940053401
I27_19_03.png	I27.png	2.5	0.719	 	179.73419528537326	25.584496493074333	0.9627124142905692	0.9959481905520269	0.28804023149857394
I27_19_04.png	I27.png	1.53	0.718	 	332.96145799424914	22.906863962780175	0.8943472799020299	0.9866179487482749	0.3059383608787337
I27_19_05.png	I27.png	1.1	0.3	 	912.7844306098091	18.52712137167999	0.8158400962817085	0.9718636548107161	0.3266776838984513
I27_20_01.png	I27.png	4.53	0.562	 	29.474607679578995	33.43632327719203	0.9927637854146644	0.9986579472004534	0.13807030598641323
I27_20_02.png	I27.png	2.77	1.257	 	71.25907389322917	29.60240187052658	0.9831544712417458	0.9965732748696864	0.1593648867632407
I27_20_03.png	I27.png	3.47	1.087	 	141.43948025173611	26.62509709099773	0.967800940945574	0.9933894229052628	0.1605097078494435
I27_20_04.png	I27.png	2.23	1.086	 	152.76996358235678	26.290423857690925	0.9661590223702655	0.9930263892614333	0.1752462271295645
I27_20_05.png	I27.png	2.47	1.087	 	158.38811577690973	26.133577685016533	0.9597445073021317	0.9922715973378962	0.16807854142462508
I27_21_01.png	I27.png	3.47	0.884	 	151.05003865559897	26.33959520117193	0.9423547024489438	0.9926211797105786	0.24812852516879985
I27_21_02.png	I27.png	2.13	0.718	 	178.2442660861545	25.620647928752604	0.9338904849892864	0.9911508601804534	0.24807090519772707
I27_21_03.png	I27.png	2.37	0.983	 	171.13286675347223	25.79746935319164	0.9361206584374089	0.9915321536913689	0.24995229890418733
I27_21_04.png	I27.png	1.84	0.712	 	198.38423834906683	25.155731964264877	0.9246565589865706	0.9914027843820875	0.25894800515522065
I27_21_05.png	I27.png	1.17	0.373	 	414.26241726345484	21.958048258690507	0.8543934218837865	0.9815095625679886	0.30272528715668967
I27_22_01.png	I27.png	3.9	0.79	 	32.6709238688151	32.98918945233754	0.9468494563745624	0.9987640034922866	0.2998440503071935
I27_22_02.png	I27.png	3.7	0.9	 	57.46591016981337	30.536700712317927	0.9356496486516965	0.9970436604337657	0.31241293302624074
I27_22_03.png	I27.png	3.4	0.987	 	81.9446512858073	28.995597494271465	0.92470045632337	0.9956159567805475	0.32124703020506956
I27_22_04.png	I27.png	2.2	0.702	 	318.17511494954425	23.104141511849985	0.8696654782093303	0.9847020102557861	0.36677510846977085
I27_22_05.png	I27.png	1.97	0.752	 	494.9591827392578	21.18510974948506	0.8469429718091681	0.9782387633843784	0.3760717713555012
I27_23_01.png	I27.png	2.53	0.806	 	134.19125366210938	26.853561506241267	0.9915610405868726	0.9961726198280175	0.16036110752919272
I27_23_02.png	I27.png	2.4	1.052	 	235.26887681749133	24.415158817174955	0.9805082214114597	0.9919891256955595	0.18590819640661158
I27_23_03.png	I27.png	2.47	0.991	 	498.425291273329	21.1548028953267	0.9724114297515088	0.9895378369379605	0.22990808932021334
I27_23_04.png	I27.png	2.33	0.907	 	343.5067257351345	22.77145116063142	0.965524524631224	0.9874435657589226	0.1842422732830939
I27_23_05.png	I27.png	2.13	0.763	 	505.26097785101996	21.095646026225232	0.9577029624347633	0.9791420419608672	0.24218904712597014
I27_24_01.png	I27.png	2.83	1.098	 	157.427242702908	26.160004719059764	0.9501185636951849	0.9906112413363353	0.3041576158503707
I27_24_02.png	I27.png	2.1	0.831	 	375.71967061360675	22.38216427941036	0.8880204191707248	0.9798682777706572	0.37546115331399016
I27_24_03.png	I27.png	1.67	0.699	 	561.495859781901	20.637338025509383	0.8282609942069793	0.9693668754082118	0.4216128286549617
I27_24_04.png	I27.png	1.37	0.482	 	958.6487036810981	18.314208715317342	0.6676912427779165	0.937001108453253	0.4891561964012513
I27_24_05.png	I27.png	1.13	0.34	 	1472.7284054226345	16.449576974616082	0.45045540707630183	0.8680284738725569	0.4986367487125673
I27_25_01.png	I27.png	3.23	1.007	 	927.3340216742622	18.45844167563584	0.9582733192205505	0.9951331185509381	0.36523635143340566
I27_25_02.png	I27.png	3.73	0.814	 	457.7454138861762	21.52456359033236	0.9787575445453353	0.9979415693493131	0.33082848185138986
I27_25_03.png	I27.png	4.03	0.706	 	150.2106696234809	26.3637957870557	0.9923825963352475	0.9992743106200237	0.28260362423584723
I27_25_04.png	I27.png	4.0	0.577	 	150.2106696234809	26.3637957870557	0.9918616927235573	0.9990257837398104	0.3024871155180743
I27_25_05.png	I27.png	3.07	1.123	 	597.8048451741537	20.365209302183935	0.9682583962151483	0.9951152687186999	0.38189688895114915
I28_01_01.png	I28.png	4.57	0.496	 	0.0	inf	1.0	1.0	0.0
I28_01_02.png	I28.png	4.68	0.467	 	5.270972357855903	40.91189622183237	0.9956165325310246	0.9997985129292161	0.1854558117635647
I28_01_03.png	I28.png	4.0	0.775	 	45.409727308485245	31.559314669558383	0.9599582716461063	0.9969695915323024	0.24636813855260664
I28_01_04.png	I28.png	2.19	0.82	 	154.79955885145398	26.233106421738288	0.8897938012101605	0.9827116251909418	0.3020472798465598
I28_01_05.png	I28.png	1.37	0.482	 	520.2344495985243	20.968812533479856	0.7520736437264213	0.9275199913024808	0.42821541190707463
I28_02_01.png	I28.png	4.23	0.761	 	17.29778374565972	35.75089897547657	0.9839262739450896	0.9992391941842383	0.22082133732436307
I28_02_02.png	I28.png	3.2	0.833	 	63.32389831542969	30.115127180261958	0.9441182575654646	0.9953198454863891	0.25485938124482804
I28_02_03.png	I28.png	1.93	0.629	 	207.21615261501736	24.966567549773792	0.8597019177313957	0.975372102708973	0.3146000170669402
I28_02_04.png	I28.png	1.67	0.537	 	377.1095241970486	22.36612859875736	0.7953166939453903	0.951389201288927	0.35650616856315664
I28_02_05.png	I28.png	1.57	0.559	 	537.3060946994358	20.828585940395442	0.7449327638877822	0.9284208456633144	0.41785134242464617
I28_03_01.png	I28.png	4.47	0.718	 	0.0	inf	1.0	1.0	0.0
I28_03_02.png	I28.png	4.43	0.844	 	13.616800944010416	36.790052720541276	0.989432410447132	0.9994606309591793	0.19436598126017202
I28_03_03.png	I28.png	3.9	0.907	 	26.953521728515625	33.824648430209535	0.9723500475234393	0.998537167962203	0.24164649471893798
I28_03_04.png	I28.png	2.73	0.964	 	94.15049574110243	28.392577497700493	0.9276121906385807	0.9904049956273738	0.27686104374294723
I28_03_05.png	I28.png	2.17	0.687	 	271.19674513075086	23.797958879893923	0.8507993422552081	0.9662402529907484	0.3313140889782331
I28_04_01.png	I28.png	4.17	0.82	 	134.16268412272134	26.85448622480184	0.9160139775083577	0.9993404101139113	0.3192747845281148
I28_04_02.png	I28.png	2.43	0.844	 	1588.0873616536458	16.122059713155487	0.5404266813129995	0.9826450445951057	0.46320690878539067
I28_04_03.png	I28.png	1.5	0.619	 	3651.1290283203125	12.506531799868304	0.3956630131854733	0.8554434672075564	0.5170533446722863
I28_04_04.png	I28.png	1.33	0.596	 	4214.230938381619	11.883620297579851	0.3555842653105205	0.8220610709437247	0.5336011193695631
I28_04_05.png	I28.png	1.07	0.249	 	4863.821102566189	11.261027682046212	0.3151038050223329	0.7937353211412056	0.5593781066334234
I28_05_01.png	I28.png	4.33	0.83	 	23.028218587239582	34.50820017678117	0.9933428921217965	0.9975311360781715	0.16284215326934035
I28_05_02.png	I28.png	3.27	0.964	 	62.90087212456597	30.14423693860467	0.9823305261072263	0.9935885179580747	0.19140317828301573
I28_05_03.png	I28.png	3.43	0.761	 	119.19201151529948	27.368332117647256	0.9694048119620482	0.986865835380419	0.22420812135922252
